baseMean log2FoldChange lfcSE stat pvalue padj
ENSG00000197921 100.972822700956 -0.630266769052506 0.474674931544867 -1.32778608510303 0.247055507517953 0.964983046364605
ENSG00000157870 312.056282846972 -0.475772505367921 0.230431961068212 -2.06469841753889 0.0718680901719679 0.904926418779294
ENSG00000142606 18.0685469864629 0.28302280630002 0.602155243969625 0.470016344014927 0.681990391847121 0.991036358484047
ENSG00000142611 61.9303826572765 -0.47498345596481 0.465091167717477 -1.02126956806314 0.373295454722627 0.979857800395035
ENSG00000130762 4.06350755684291 -0.114356513923611 1.49121006970457 -0.0766870585485434 0.946698034624871 0.999259918837096
ENSG00000162591 105.994615412328 -0.684598872514385 0.433894769200728 -1.57779932165459 0.168980740296476 0.955695897501066
ENSG00000158109 245.459371763234 0.0177418399431628 0.179495197317145 0.098842978577389 0.931332189365625 0.999259918837096
ENSG00000116213 285.691051485916 -0.0132935841069299 0.200832939242439 -0.0661922499221223 0.953983802293276 0.999259918837096
ENSG00000078900 11.9239452704445 -1.02671514190471 0.876816972258165 -1.1709571944764 0.307343800401515 0.969384927444083
ENSG00000130764 986.107763452463 -0.174662688233812 0.170038814374842 -1.02719304928096 0.370529808479947 0.979857800395035
ENSG00000116198 468.787868107719 0.13672215560619 0.205100410288136 0.666610834245119 0.561149625400364 0.985518127187361
ENSG00000169598 62.344755854718 -0.297393146305863 0.332131105312809 -0.895408895911064 0.435040592334057 0.985273114406562
ENSG00000198912 232.55930726632 0.305070249587126 0.206813333776459 1.47509952098578 0.19845872116655 0.961292152291226
ENSG00000196581 9.02073368763219 0.933991183593309 2.03023763807062 0.460040325368463 0.688382037204418 0.991221792726251
ENSG00000131697 188.556239312511 0.0223927644327771 0.258453933285251 0.0866412213122043 0.939791704308993 0.999259918837096
ENSG00000069424 191.860730215892 -0.359783811904482 0.203395417429629 -1.76888848554791 0.123055841838609 0.939930596207136
ENSG00000116254 542.878134068381 -0.249980753345355 0.196679985198415 -1.2710025023297 0.267849542739161 0.965443941775714
ENSG00000116251 570.915995598182 0.58539214099763 0.458435283068265 1.27693518064241 0.265622379296987 0.965443941775714
ENSG00000158286 14.5567694046339 -0.839896000689996 0.680935426852499 -1.23344441714872 0.282246606932228 0.965443941775714
ENSG00000116237 360.794880121085 0.365525248068752 0.164898056379961 2.21667408393525 0.0533050458501758 0.848926022782163
ENSG00000158292 216.026143038824 0.2686420617414 0.730138417709686 0.367933059301389 0.748396136202491 0.99665357621598
ENSG00000097021 2309.48201505633 -0.164026687998295 0.177953507084219 -0.921739001865625 0.421657387496722 0.981982204855252
ENSG00000187017 4.46202352641447 0.909748833858283 1.31389584812332 0.692405592998642 0.546094981734004 0.985518127187361
ENSG00000215788 21.83940782089 -0.579372138490662 0.810563814453473 -0.714776712406421 0.533202653123171 0.985518127187361
ENSG00000171680 298.514303828536 -0.352083913198506 0.235654646217664 -1.49406735173514 0.192748655712192 0.960488790824629
ENSG00000162408 516.657061236076 -0.102042551097982 0.171787637747122 -0.594004041479353 0.604571322075023 0.985518127187361
ENSG00000204859 260.195313793312 -0.276937827212219 0.221948651031778 -1.24775629824652 0.276699767194006 0.965443941775714
ENSG00000162413 108.089988039114 -0.537216525910965 0.279930400488076 -1.91910748162506 0.0943213420155473 0.924804280853164
ENSG00000116273 267.701836967848 -0.093827006071105 0.187750089868882 -0.499744134006171 0.663080147146932 0.989778449797695
ENSG00000041988 150.966397596428 -0.352695607124468 0.234416197147906 -1.50457012533965 0.189639310095135 0.960488790824629
ENSG00000007923 1000.31710450457 0.184464676315713 0.14736143777663 1.25178390696299 0.275152279886013 0.965443941775714
ENSG00000171735 1643.04465080041 -0.025627575484786 0.139235960895032 -0.184058596069921 0.872520529817723 0.999259918837096
ENSG00000049245 102.110550606685 0.193575412825333 0.286676549909107 0.675239788140005 0.556091201400915 0.985518127187361
ENSG00000049246 110.019929100261 0.231337964358851 0.305093620187995 0.758252382387751 0.508595898005618 0.985518127187361
ENSG00000116288 2779.76011405725 -0.0938623886966854 0.137714704091294 -0.68157129128682 0.552393783634821 0.985518127187361
ENSG00000116285 504.161310910708 0.2556896996404 0.185055337096116 1.38169319325061 0.22838641069333 0.961292152291226
ENSG00000162426 437.384469839137 -0.247457137718589 0.175673710597623 -1.40861792511109 0.219447671058918 0.961292152291226
ENSG00000142599 2538.72914820426 -0.0978790810992229 0.149424719937893 -0.655039414762866 0.567967719182489 0.985518127187361
ENSG00000074800 9369.57026675407 0.152958154356304 0.162438280779637 0.941638594192006 0.411704858668206 0.980674891718383
ENSG00000180758 7.66169855032251 0.755548898285279 0.97020883084687 0.77874873353377 0.497205149775062 0.985518127187361
ENSG00000049239 244.404412087606 0.100900759789387 0.25482170241152 0.395966116050976 0.729948959917609 0.994353064128486
ENSG00000171621 118.416081194494 -0.0835432311235545 0.24890613115114 -0.335641515687798 0.769824903034582 0.99665357621598
ENSG00000171612 71.080254923486 0.0619490272423931 0.362187363879801 0.171041381948798 0.881467127727242 0.999259918837096
ENSG00000188807 448.30582281922 -0.527482980462618 0.282346236563491 -1.86821325080423 0.103384608504991 0.925707457228555
ENSG00000171608 234.139159981681 -0.0494714406587715 0.249776433630787 -0.198062883433987 0.862913731972194 0.999259918837096
ENSG00000171603 10555.4948453002 -0.0491524279344772 0.094039651078241 -0.522677693620773 0.648636335762354 0.989778449797695
ENSG00000178585 216.152285059111 -0.257217101871379 0.195575216536396 -1.3151824982053 0.251570362982997 0.965443941775714
ENSG00000162441 433.247511815422 -0.225351326600867 0.229062431042689 -0.98379872061547 0.391085042174786 0.979908358949392
ENSG00000173614 75.014920579449 -0.188728490494503 0.335456171834722 -0.562602528557706 0.623806367049054 0.986482380867458
ENSG00000130939 1370.85691006325 0.241654478927273 0.110201694213491 2.1928381469265 0.0559195816285254 0.858851777889618
ENSG00000054523 10376.5977815771 0.228600548214256 0.101173601070697 2.25948810554362 0.0488652383917143 0.838258723675748
ENSG00000142657 3597.55513213782 0.154486668698199 0.123980124643876 1.24605995631921 0.277353307530166 0.965443941775714
ENSG00000251503 78.1486186330043 -0.259426378479724 0.392388561376688 -0.661146638855963 0.564364292029243 0.985518127187361
ENSG00000175279 67.7585694530463 -0.187921308552441 0.424201623512701 -0.442999974861752 0.699351236657121 0.993200098148432
ENSG00000241563 11.7696355339742 -0.269836032181567 0.977447270423823 -0.27606198344036 0.809815556936054 0.999259918837096
ENSG00000160049 322.270664721221 -0.103059244416431 0.194711326785907 -0.529292497347877 0.644494396297244 0.989778449797695
ENSG00000142655 384.902578935301 -0.0403217100868429 0.155988968856488 -0.25849077907515 0.82171023976483 0.999259918837096
ENSG00000130940 218.431947885873 -0.0148493235362216 0.222536324691832 -0.0667276389901063 0.953612023062225 0.999259918837096
ENSG00000120948 1268.06508152872 -0.160432578783984 0.130216847201143 -1.23204164616401 0.282794306468177 0.965545197507145
ENSG00000277726 1005.33196150762 -0.216268553576464 0.130041455479751 -1.66307392345466 0.147106894445626 0.955695897501066
ENSG00000116649 848.768622515716 -0.157606334539607 0.165767699026816 -0.950766255819912 0.407186794601264 0.980086726348732
ENSG00000171824 1350.54738517452 0.112642094470623 0.128967368932664 0.873415464724536 0.446405103284996 0.985518127187361
ENSG00000198793 1722.86941283407 0.24716643464528 0.12481938418719 1.98019271008906 0.0842965426401368 0.920686942592235
ENSG00000120942 292.668076963028 -0.227963211369631 0.204342486195509 -1.11559380339301 0.330778507563243 0.97592421139703
ENSG00000204624 677.074974289576 -0.197878931982141 0.225767387060092 -0.876472614397014 0.444815363097977 0.985518127187361
ENSG00000116661 59.9013396272157 -0.806669031073366 0.385859780730593 -2.09057557008405 0.0683773547810256 0.886496799626855
ENSG00000132879 372.047283408878 -0.235878994286478 0.22664023437595 -1.04076398851231 0.36424172442228 0.977904068817329
ENSG00000116663 33.3355498437827 0.427497107323409 0.436711924892312 0.978899551297632 0.39344843148028 0.979908358949392
ENSG00000116670 743.533299336248 0.136814593236662 0.139661025949343 0.979618990385235 0.393100828790224 0.979908358949392
ENSG00000162490 760.870073246106 -0.177179842195034 0.184946171717371 -0.958007622162593 0.403623543678286 0.980086726348732
ENSG00000177674 46.0723617056358 -0.0433944401835318 0.427192095415414 -0.101580625318766 0.929435201466497 0.999259918837096
ENSG00000177000 379.949020236663 -0.102039160653718 0.222300978216176 -0.459013547634912 0.68904116919745 0.991359846612589
ENSG00000011021 973.376554145671 -0.151483960463453 0.124954461924404 -1.212313335038 0.290573359042857 0.965545197507145
ENSG00000175206 55.6597298758391 0.0419713618557723 0.400382293046576 0.104828216893423 0.927185380000734 0.999259918837096
ENSG00000120937 14.9754645848613 0.188783930519707 0.739413901649495 0.255315635936199 0.823864091797712 0.999259918837096
ENSG00000116685 210.995173133872 -0.256718444025112 0.243204620327215 -1.05556565364472 0.357459934408085 0.976725277875475
ENSG00000083444 1143.88195657796 0.128303793226715 0.164498943642098 0.779967277515576 0.496532255831117 0.985518127187361
ENSG00000116688 1654.18977152727 -0.00668597331670773 0.10342802009896 -0.064643733006883 0.955059163158207 0.999259918837096
ENSG00000116691 301.088884015257 -0.483101238446567 0.23587644982684 -2.04811136847794 0.0741814456315404 0.907811657342822
ENSG00000028137 6.83248123371763 -0.508196711714468 1.16324326544181 -0.436879135097721 0.703306852121877 0.993468358581075
ENSG00000048707 1483.36386066153 0.45137404906357 0.178865231535207 2.52354269854129 0.0278096013007827 0.765065222789222
ENSG00000162496 408.845945361338 -0.200585100521382 0.235084592493889 -0.853246477761386 0.456973827861407 0.985518127187361
ENSG00000157330 4.26908289977632 -1.00671466942879 1.46776981683391 -0.685880481995707 0.549884258038063 0.985518127187361
ENSG00000116726 5.65445050480532 2.67099090856214 2.13452599955382 1.25132741841535 0.275327374424611 0.965443941775714
ENSG00000275774 4.36032938422804 0.266745890036018 1.86337689804639 0.143151871377004 0.900684858946727 0.999259918837096
ENSG00000162493 400.515371918858 0.00605398408381709 0.237611476164759 0.0254785003718393 0.982279225100513 0.999548225950411
ENSG00000116731 1953.25904205241 0.110883995774923 0.122821959191389 0.902802695095723 0.431257882857734 0.984087611123689
ENSG00000189337 347.571073007309 -0.49636204867639 0.224195486128954 -2.21396985838907 0.0535964376137303 0.850822344611901
ENSG00000171729 70.8907291147669 -0.712701750177778 0.404112154308404 -1.76362364402895 0.124175002231537 0.939930596207136
ENSG00000142621 15.716883906213 -1.52072301788148 0.846425465902768 -1.79664138089174 0.117286043589725 0.93493044069651
ENSG00000142634 160.007406694244 -0.144432196824529 0.238257220914921 -0.606202810013066 0.597171390214479 0.985518127187361
ENSG00000132906 148.76831381526 -0.0871372672566866 0.230213762123442 -0.37850590013799 0.741421085542538 0.995721297784033
ENSG00000116138 458.368635658759 0.260740514448852 0.183178364150191 1.42342418908745 0.214640527608963 0.961292152291226
ENSG00000116771 10.6906985321815 -0.374999868212539 1.03005122209412 -0.364059437209496 0.750956816104746 0.99665357621598
ENSG00000197312 245.233884447055 0.378210912436719 0.185520845343739 2.03864375313705 0.0755289254850631 0.907811657342822
ENSG00000215695 203.9533374827 2.10098956690727 0.915633267754294 2.29457539486328 0.0454620681866285 0.826834583809552
ENSG00000116786 946.157926222292 -0.0825290633182381 0.212012628142058 -0.389264847294568 0.734345005192626 0.995420829296897
ENSG00000162461 4.96061889715986 -0.632331701348151 1.28291167499479 -0.492887946748724 0.667422997722143 0.989925266866872
ENSG00000162458 114.26375813858 -0.315713431900271 0.278526757647869 -1.13351203513242 0.323070551670505 0.974392645040628
ENSG00000233954 3.82616996089889 -1.41224231488113 1.51269658244135 -0.933592586427281 0.415712076068051 0.981240165921198
ENSG00000065526 2835.31607166694 0.53800055953927 0.17152615555356 3.13655114465197 0.0062500263532721 0.554414608012446
ENSG00000116809 452.335164375982 -0.160992639468748 0.220259971708301 -0.730921003122426 0.523995372487981 0.985518127187361
ENSG00000173641 13.0271985097326 -0.66259083299873 1.29825498027279 -0.510370337928151 0.656371652247578 0.989778449797695
ENSG00000185519 14.6558361667319 0.409562433144312 0.622758424527081 0.657658599247904 0.566420981812975 0.985518127187361
ENSG00000142627 64.3457720829551 0.32975583808142 0.334236128700302 0.986595432886613 0.389739764742991 0.979908358949392
ENSG00000142632 25.8012289152533 -0.284290054229796 0.578532226991516 -0.491398820957929 0.668367721332576 0.990528242009899
ENSG00000132881 30.7217450025034 -0.23911115912892 0.503616530635751 -0.474788146503199 0.678941107074618 0.991036358484047
ENSG00000037637 756.586738835459 0.103887173240987 0.136427575109852 0.761482223497239 0.50679189399076 0.985518127187361
ENSG00000055070 247.534957605175 -0.40052022819472 0.234187053297126 -1.71025777281786 0.135971929887555 0.951054696381932
ENSG00000157191 151.039935309601 -0.238381035219207 0.258299947351548 -0.922884567586725 0.421080647369717 0.981982204855252
ENSG00000219481 17.801388361569 -0.0403248377938201 0.719187535645507 -0.0560699898081889 0.961014589009604 0.999259918837096
ENSG00000058453 201.703878279993 -0.353147218840322 0.320612413365034 -1.10147706114624 0.336934263924745 0.9764384358242
ENSG00000117122 324.539089664776 0.232593333738263 0.19991045166047 1.16348761060928 0.310439811910833 0.97064542562797
ENSG00000159363 2188.92627657782 -0.225721527029534 0.257852677952254 -0.875389500788236 0.445378220413306 0.985518127187361
ENSG00000117118 857.652842368759 -0.179677642854675 0.127299886416142 -1.41145171384765 0.218521695701915 0.961292152291226
ENSG00000117115 65.435681118467 0.514931303798661 0.323435153475812 1.59206968774088 0.165159330596455 0.955695897501066
ENSG00000179051 670.726579349399 0.00568294938558797 0.134649375472359 0.0422055383892557 0.970649465201303 0.999259918837096
ENSG00000074964 749.85905239099 -0.152905597166094 0.224667353290384 -0.680586631420642 0.552968003860186 0.985518127187361
ENSG00000117154 193.688021934356 -0.536369681767311 0.283780926707204 -1.89008362186624 0.0994085067083628 0.924804280853164
ENSG00000009709 16.0456313483459 0.0121270244601975 0.686892381958569 0.0176549118591462 0.987720152799357 0.999548225950411
ENSG00000255275 222.574224086265 0.0890181231582517 0.208800722124558 0.426330533019656 0.710142754996205 0.993613346097954
ENSG00000159423 288.328422553311 -0.312593079149668 0.23293764827004 -1.34196031200283 0.242046174325293 0.961906199126504
ENSG00000169991 304.6397564787 0.217999882955234 0.218171499838113 0.99921338541924 0.383705332624875 0.979857800395035
ENSG00000127481 4864.48240379863 0.191803813238663 0.146451887658268 1.30967115757647 0.25356261103253 0.965443941775714
ENSG00000127463 2248.9691407197 -0.0246988551726136 0.095831815623425 -0.257731266092972 0.822225332264323 0.999259918837096
ENSG00000053372 384.340479903242 -0.115929478437866 0.177972310629646 -0.651390533885417 0.570125898038929 0.985518127187361
ENSG00000162482 3.59569281121383 -0.795442592013009 1.60718563753183 -0.494928882785799 0.666129053559116 0.989778449797695
ENSG00000053371 341.418247335287 0.0373571415009297 0.217343403656044 0.171880723649884 0.880889787734003 0.999259918837096
ENSG00000040487 148.942257941412 0.267525798607635 0.248033903124663 1.07858560961795 0.347071827463268 0.976725277875475
ENSG00000077549 2563.57898554736 0.0622952040430969 0.113838979139991 0.547222089601582 0.633323221843037 0.988997825763403
ENSG00000173436 224.945594542567 -0.571599143812405 0.230046130501829 -2.48471531586079 0.0303025446565446 0.778342916213334
ENSG00000158747 314.340085691534 -0.433382687088541 0.217891714875434 -1.9889819460841 0.0829278302313465 0.916119171040147
ENSG00000270136 221.716501554121 -0.55860584587692 0.220982613271926 -2.52782713357426 0.027545665787936 0.761574040282432
ENSG00000158748 11.5221903457452 0.107648699830457 0.847756212435225 0.126980726595008 0.911855321185322 0.999259918837096
ENSG00000162542 6.90560922099648 0.840757204568909 0.980597137615769 0.857393084598566 0.454789560067881 0.985518127187361
ENSG00000169914 110.385990311537 0.192910742919841 0.267919115696054 0.720033516155272 0.530195676840839 0.985518127187361
ENSG00000162543 20.4273243090368 -0.54355635012876 0.627090314952345 -0.866791173724422 0.44986085640071 0.985518127187361
ENSG00000158816 4.48642373306453 2.25097520822002 1.17598323495969 1.91412185250854 0.095180041942674 0.924804280853164
ENSG00000162545 447.804251945617 -0.876870817769809 0.250053651707805 -3.50673070271518 0.00223504061081625 0.347889867800052
ENSG00000090432 467.99397041223 -0.188067953170014 0.153547201217486 -1.22482175955543 0.285624637289027 0.965545197507145
ENSG00000183114 21.0755125064614 -0.919608987890118 0.904258174503989 -1.01697614002168 0.375308003861916 0.979857800395035
ENSG00000158828 1489.0194227391 -0.128535791836961 0.161030804605384 -0.79820623235378 0.486518782086892 0.985518127187361
ENSG00000244038 3506.63688596918 -0.0132519555004749 0.119555378764806 -0.110843657871258 0.923019637088149 0.999259918837096
ENSG00000117245 60.5471458433541 0.0592555339919365 0.322515060285926 0.183729509993745 0.872746511497645 0.999259918837096
ENSG00000189410 8.04922829860903 -1.22163731542459 0.989526978761607 -1.23456696143189 0.281808837869038 0.965443941775714
ENSG00000127483 3701.67185681171 -0.0151921559519203 0.12089448722252 -0.125664588195468 0.912765260935954 0.999259918837096
ENSG00000075151 3288.83859902054 0.243634242712665 0.109012944350528 2.23491113063846 0.0513742910291688 0.843398421416216
ENSG00000117298 625.419449441032 0.0320474323645845 0.158618892915891 0.202040449125931 0.860188791067987 0.999259918837096
ENSG00000142794 58.5350787378223 0.110667613425572 0.461578987072025 0.23975877699195 0.834435945095665 0.999259918837096
ENSG00000162551 19.7514014052703 -0.285366699498954 0.814162553739601 -0.35050334627675 0.75993959373236 0.99665357621598
ENSG00000076864 387.487891933285 -0.15134942781973 0.162631591890828 -0.930627475634182 0.417194602477787 0.981981374166564
ENSG00000090686 1292.78132471871 0.0243989665170483 0.109075051166059 0.223689709573481 0.845387362756647 0.999259918837096
ENSG00000142798 683.215985946259 0.016766673057479 0.266764752284687 0.0628519057104887 0.956303591840933 0.999259918837096
ENSG00000070831 1172.18841244014 -0.039592404555714 0.16809836622892 -0.235531168112582 0.837314132190526 0.999259918837096
ENSG00000162552 113.539255681893 -0.35769703467058 0.327692095435451 -1.09156442786713 0.341300509873243 0.976694455804093
ENSG00000184677 403.260807570027 0.10392964900678 0.18483681541157 0.562277859934793 0.624006620221073 0.986482380867458
ENSG00000070886 92.4845107539281 -0.307759092928535 0.363363296406887 -0.846973527518619 0.460289342921021 0.985518127187361
ENSG00000133216 2489.34243152176 0.11267548751946 0.158456950805773 0.711079488444596 0.535322677743023 0.985518127187361
ENSG00000004487 4955.06104927286 0.128131170026192 0.109413689970722 1.17107073219519 0.307296899281924 0.969384927444083
ENSG00000169641 404.051855585616 0.374199694127116 0.174079886894034 2.14958603663902 0.0609365276354648 0.87785061124839
ENSG00000179546 6.19373958328314 1.11461786873629 1.3271656969036 0.839848310830216 0.46407158598522 0.985518127187361
ENSG00000125944 4209.32598067819 0.0448304687841613 0.127323135793361 0.352099942440303 0.758879918547946 0.99665357621598
ENSG00000125945 872.757266020472 0.0296686139313825 0.162189713417595 0.182925373664072 0.873298751344098 0.999259918837096
ENSG00000204219 37.3254189240961 0.573515586060704 0.598333085662363 0.958522267619237 0.403371015307366 0.980086726348732
ENSG00000088280 334.937507368762 0.0266422745653333 0.166795914030901 0.159729779474079 0.889253819738334 0.999259918837096
ENSG00000007968 38.7723558861902 -0.475917837713551 0.494457091849725 -0.962505838339135 0.401419543385585 0.980086726348732
ENSG00000117318 403.43399077424 -0.674879193835542 0.261157838596598 -2.58418126548368 0.0242701817951196 0.746664978807304
ENSG00000142676 7342.12512537849 0.455843954613808 0.138312970664858 3.29574263659155 0.0040640549748614 0.458816754606389
ENSG00000011007 926.253561914285 0.263116109262657 0.160933056236036 1.63494135646533 0.154070131962292 0.955695897501066
ENSG00000057757 709.549682802164 -0.184901829402865 0.143869933931926 -1.28520132281672 0.262540534563358 0.965443941775714
ENSG00000011009 216.054124626502 0.040627560226286 0.241267759062361 0.168391998931714 0.883289913880667 0.999259918837096
ENSG00000117308 388.466817341424 -0.299834077266606 0.176987071401957 -1.69410157980212 0.139708963068609 0.952282784494039
ENSG00000117305 198.074392967825 -0.0120577403285178 0.212454398509483 -0.0567544866715462 0.960539044875401 0.999259918837096
ENSG00000179163 518.488270667745 0.0373855043708919 0.155065184928807 0.241095410217685 0.833526414766975 0.999259918837096
ENSG00000189266 125.727972663281 -0.691007234912386 0.338996945948268 -2.0383877883603 0.0755656312500355 0.907811657342822
ENSG00000188529 643.130121384809 0.0643922823551548 0.215719323810682 0.298500297598124 0.79469010790853 0.998299563395514
ENSG00000142661 9.40750417496232 0.679104427752788 1.22980153073467 0.552206523394955 0.63023228342989 0.988803236717924
ENSG00000185436 10.562078495664 -0.122237043388319 0.858837498921401 -0.142328488848979 0.901253166912759 0.999259918837096
ENSG00000001460 66.6902354347916 0.577080103135563 0.330040803089384 1.74851138930017 0.127431587764797 0.940055738957199
ENSG00000001461 172.603884037952 -0.226401281519807 0.222601843208789 -1.0170683146925 0.375264726595888 0.979857800395035
ENSG00000117602 233.464336110595 0.166630240788913 0.182688373544679 0.912100959441523 0.426528017111576 0.983472184874579
ENSG00000133226 1193.02173118803 0.218117948390591 0.13616694323784 1.60184214467977 0.162580169905713 0.955695897501066
ENSG00000169504 426.885063005036 -0.126672887335479 0.180907192438062 -0.700209237832536 0.541580294809061 0.985518127187361
ENSG00000117614 543.317785499116 -0.3438490284148 0.17216634687064 -1.99719070924562 0.0816658297869477 0.910200606298337
ENSG00000117616 135.190710271115 -0.532906211268956 0.366972319618527 -1.45217004874624 0.205525331443391 0.961292152291226
ENSG00000183726 942.015395630242 -0.0660559024266075 0.129872587313365 -0.508620824402484 0.657474263322231 0.989778449797695
ENSG00000188672 8.23361976618617 0.108489597866218 0.933733643778394 0.116189020915226 0.919319696068277 0.999259918837096
ENSG00000204178 2001.62425735915 0.191348942938723 0.130787278229652 1.46305470630508 0.202148326641438 0.961292152291226
ENSG00000157978 18.4254777497926 0.434470362528877 0.694706546271069 0.62540127894426 0.585609572925572 0.985518127187361
ENSG00000117643 315.377509645218 -0.0758373657128731 0.181044455241974 -0.418888088074903 0.714979858365413 0.993613346097954
ENSG00000162430 1675.4506835283 0.138595678215125 0.164591811730048 0.8420569453506 0.462897340666972 0.985518127187361
ENSG00000255054 250.711091283183 0.25336804210965 0.220424827471404 1.14945328534972 0.316312282717373 0.970979959898384
ENSG00000117640 719.297952583551 0.0627999682126546 0.122698287196037 0.511824326547593 0.655455861433743 0.989778449797695
ENSG00000127423 30.3653161387436 -0.161047230305453 0.564130327060678 -0.285478767192976 0.803458789125092 0.999259918837096
ENSG00000182749 161.122697767923 -0.103139809555492 0.258030395280294 -0.399719612270691 0.727490520168574 0.994332904825446
